WINDOW: btc-updown-5m-1778814900 | btc-updown-5m-1778814900
====================================================================================================
window_et: 11:15-11:20 PM ET
window_local: 06:15-06:20 Europe/Kyiv
window_start_iso: 2026-05-15T03:15:00+00:00
window_end_iso:   2026-05-15T03:20:00+00:00
first_ts: 2026-05-15T03:15:08+00:00
last_ts:  2026-05-15T03:19:32+00:00
first_sec_from_start: 8
last_sec_from_start:  272
events:   308
before_window_events: 0
after_window_events: 1
stats_grace_before_start_sec: 10
stats_grace_after_end_sec: 30
trades:   308
buy:      308
sell:     0
merge:    0
total_usd: 2236.425489
total_size: 4932.938463
spent_buy_usd: 2236.425489
returned_sell_usd: 0
returned_merge_usd: 0
estimated_result_usd: -2236.425489
first_merge_ts: N/A
total_merge_size: 0.0
stats_csv: stats.csv

PAIR STATS (BUY SIDE)
----------------------------------------------------------------------------------------------------
buy_up_shares: 2483.586445
buy_down_shares: 2449.352018
paired_shares: 2449.352018
unpaired_up_shares: 34.234427
unpaired_down_shares: 0.0
avg_up_buy_price: 0.236808
avg_down_buy_price: 0.672951
pair_cost_per_share: 0.909758

PNL ESTIMATES
----------------------------------------------------------------------------------------------------
paired_buy_cost_usd: 2228.318509
paired_redeem_value_usd: 2449.352018
theoretical_pair_pnl_usd: 221.033509
theoretical_pair_roi_pct: 9.9193
merged_pairs_est_shares: 0.0
merged_pair_pnl_est_usd: 0.0
edge_per_pair_now: 0.090242
merge_coverage_pct: 0.0
realization_gap_usd: 2457.458998
window_quality: MID

CLOSED POSITIONS (THIS SLUG)
----------------------------------------------------------------------------------------------------
No closed positions for this slug yet


FIRST MINUTE TRADES (0-59s)
----------------------------------------------------------------------------------------------------
count: 47
2026-05-15T03:15:08+00:00 | sec=8   | BUY    | Down       | price=0.41       | size=37.45      | usd=15.3545   
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=2.5        | usd=1.5       
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=2.5        | usd=1.5       
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=12.5       | usd=7.5       
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=2.5        | usd=1.5       
2026-05-15T03:15:53+00:00 | sec=53  | BUY    | Down       | price=0.6        | size=2.11       | usd=1.266     

LAST MINUTE TRADES (240-299s)
----------------------------------------------------------------------------------------------------
count: 33
2026-05-15T03:19:01+00:00 | sec=241 | BUY    | Up         | price=0.14       | size=5.81395    | usd=0.813953  
2026-05-15T03:19:01+00:00 | sec=241 | BUY    | Up         | price=0.12       | size=45.0       | usd=5.4       
2026-05-15T03:19:01+00:00 | sec=241 | BUY    | Up         | price=0.1400000860004214 | size=1.162785   | usd=0.16279   
2026-05-15T03:19:01+00:00 | sec=241 | BUY    | Down       | price=0.85       | size=50.0       | usd=42.5      
2026-05-15T03:19:01+00:00 | sec=241 | BUY    | Up         | price=0.14000001720000538 | size=3.488371   | usd=0.488372  
2026-05-15T03:19:01+00:00 | sec=241 | BUY    | Up         | price=0.1400000860004214 | size=1.162785   | usd=0.16279   
2026-05-15T03:19:01+00:00 | sec=241 | BUY    | Up         | price=0.14       | size=16.12      | usd=2.2568    
2026-05-15T03:19:01+00:00 | sec=241 | BUY    | Up         | price=0.1400000860004214 | size=1.162785   | usd=0.16279   
2026-05-15T03:19:02+00:00 | sec=242 | BUY    | Up         | price=0.14       | size=17.55      | usd=2.457     
2026-05-15T03:19:02+00:00 | sec=242 | BUY    | Up         | price=0.1400000860004214 | size=1.162785   | usd=0.16279   
2026-05-15T03:19:02+00:00 | sec=242 | BUY    | Down       | price=0.85       | size=6.8        | usd=5.78      
2026-05-15T03:19:02+00:00 | sec=242 | BUY    | Down       | price=0.8500001218893086 | size=6.563332   | usd=5.578833  
2026-05-15T03:19:02+00:00 | sec=242 | BUY    | Up         | price=0.1400000860004214 | size=1.162785   | usd=0.16279   
2026-05-15T03:19:02+00:00 | sec=242 | BUY    | Up         | price=0.1400000860004214 | size=1.162785   | usd=0.16279   
2026-05-15T03:19:11+00:00 | sec=251 | BUY    | Up         | price=0.13       | size=38.49      | usd=5.0037    
2026-05-15T03:19:11+00:00 | sec=251 | BUY    | Up         | price=0.13000000956292812 | size=11.502753  | usd=1.495358  
2026-05-15T03:19:15+00:00 | sec=255 | BUY    | Up         | price=0.12       | size=50.0       | usd=6.0       
2026-05-15T03:19:15+00:00 | sec=255 | BUY    | Up         | price=0.13       | size=17.23      | usd=2.2399    
2026-05-15T03:19:20+00:00 | sec=260 | BUY    | Up         | price=0.1        | size=1.12       | usd=0.112     
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=6.7        | usd=0.67      
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=11.1       | usd=1.11      
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=12.22      | usd=1.222     
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.11111    | usd=0.111111  
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=8.06       | usd=0.806     
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.11111    | usd=0.111111  
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.11111    | usd=0.111111  
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.83333    | usd=0.183333  
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.11111    | usd=0.111111  
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.11111    | usd=0.111111  
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.11111    | usd=0.111111  
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.11111    | usd=0.111111  
2026-05-15T03:19:22+00:00 | sec=262 | BUY    | Up         | price=0.1        | size=1.11111    | usd=0.111111  
2026-05-15T03:19:32+00:00 | sec=272 | BUY    | Up         | price=0.09       | size=10.0       | usd=0.9       

ALL EVENTS (FULL, NO TRUNCATION)
----------------------------------------------------------------------------------------------------
2026-05-15T03:15:08+00:00 | sec=8   | BUY    | Down       | price=0.41       | size=37.45      | usd=15.3545    | ext_id=raw:7e0366c91284dc2f21e0b427fc09aea3a97d57d0
2026-05-15T03:15:08+00:00 | sec=8   | BUY    | Down       | price=0.4100000207592624 | size=9.152541   | usd=3.752542   | ext_id=raw:8ef0fb55c52e9e09ad579b01596ff45ca1777114
2026-05-15T03:15:08+00:00 | sec=8   | BUY    | Down       | price=0.41       | size=3.39       | usd=1.3899     | ext_id=raw:f57d11ea261e7100b6efc9dfd367af7226a6e418
2026-05-15T03:15:11+00:00 | sec=11  | BUY    | Down       | price=0.42       | size=50.0       | usd=21.0       | ext_id=raw:8bd8d1194d6473a0a87dcd72d32c0579fc23af59
2026-05-15T03:15:13+00:00 | sec=13  | BUY    | Up         | price=0.56       | size=10.0       | usd=5.6        | ext_id=raw:5aca142cb977a3e1fac83bcbc3b3677000e64d28
2026-05-15T03:15:13+00:00 | sec=13  | BUY    | Up         | price=0.5600000459130586 | size=5.227271   | usd=2.927272   | ext_id=raw:c088b67561387e7bd69ba3b99d19e181a12377ae
2026-05-15T03:15:15+00:00 | sec=15  | BUY    | Up         | price=0.5600001936001084 | size=2.272726   | usd=1.272727   | ext_id=raw:f847f66f92a51ab5e77c31a025be698f393bd99f
2026-05-15T03:15:15+00:00 | sec=15  | BUY    | Up         | price=0.56       | size=5.0        | usd=2.8        | ext_id=raw:f8dafc4ed54710b6a75e155d10642e77728c6ab7
2026-05-15T03:15:15+00:00 | sec=15  | BUY    | Up         | price=0.56       | size=5.0        | usd=2.8        | ext_id=raw:fe1fd10e26bb574f3cfd63d4682b9916e6ee5aad
2026-05-15T03:15:17+00:00 | sec=17  | BUY    | Down       | price=0.42000467763311766 | size=0.064135   | usd=0.026937   | ext_id=raw:0d6cf77cbb99a919d6e0fb3c15ffcbeb42e9fb49
2026-05-15T03:15:20+00:00 | sec=20  | BUY    | Down       | price=0.4200001740002958 | size=1.724135   | usd=0.724137   | ext_id=raw:175243ffe3ebd7b3c29e3d7df6560b960e55796b
2026-05-15T03:15:20+00:00 | sec=20  | BUY    | Up         | price=0.46       | size=40.0       | usd=18.4       | ext_id=raw:656c1477ad48ac96680ed86962aa035f7370bce9
2026-05-15T03:15:20+00:00 | sec=20  | BUY    | Up         | price=0.46       | size=2.03       | usd=0.9338     | ext_id=raw:6c211a923bfc55f7cd76a0ece662bfb12d8f60cc
2026-05-15T03:15:20+00:00 | sec=20  | BUY    | Up         | price=0.46000005023257684 | size=7.96296    | usd=3.662962   | ext_id=raw:d7fa89a39136e7d8f9512ff9bd7c42e68fb7f540
2026-05-15T03:15:31+00:00 | sec=31  | BUY    | Down       | price=0.44       | size=9.1        | usd=4.004      | ext_id=raw:085ed31b8c70b5073faebad8aeef68992d63bee2
2026-05-15T03:15:31+00:00 | sec=31  | BUY    | Down       | price=0.42       | size=48.2       | usd=20.244     | ext_id=raw:29182954e8da53fa451e165b95556c37514d810f
2026-05-15T03:15:31+00:00 | sec=31  | BUY    | Down       | price=0.48       | size=50.0       | usd=24.0       | ext_id=raw:83d0077cdd1c9c8db6b132bbd00553ace9f08549
2026-05-15T03:15:31+00:00 | sec=31  | BUY    | Down       | price=0.43       | size=50.0       | usd=21.5       | ext_id=raw:a289e5ee98852a4060e26a415ecef4777b4428c0
2026-05-15T03:15:31+00:00 | sec=31  | BUY    | Down       | price=0.44       | size=29.7       | usd=13.068     | ext_id=raw:af676fdb2c0c41bc7dc9ba0ae8101372303dc390
2026-05-15T03:15:31+00:00 | sec=31  | BUY    | Down       | price=0.45       | size=50.0       | usd=22.5       | ext_id=raw:bf76056093f91efde3e8ab7c6a5899b1fc10b89e
2026-05-15T03:15:31+00:00 | sec=31  | BUY    | Down       | price=0.44000001071770484 | size=11.196427  | usd=4.926428   | ext_id=raw:d727feb8d39bb193a407bbf912bd9af2faa2696c
2026-05-15T03:15:32+00:00 | sec=32  | BUY    | Up         | price=0.57       | size=5.0        | usd=2.85       | ext_id=raw:d79c40cb7156f44e255747704510967aee3f6044
2026-05-15T03:15:34+00:00 | sec=34  | BUY    | Up         | price=0.5700001720001032 | size=2.32558    | usd=1.325581   | ext_id=raw:217f427e331720aa8a5f6f04c36e632035ef9086
2026-05-15T03:15:34+00:00 | sec=34  | BUY    | Up         | price=0.57       | size=9.11       | usd=5.1927     | ext_id=raw:293601119ca906fe2f6f939c0056b1f10c3434d4
2026-05-15T03:15:34+00:00 | sec=34  | BUY    | Up         | price=0.57       | size=28.23      | usd=16.0911    | ext_id=raw:47e7a71544e099f38e4373b29163ac40e11ec4b8
2026-05-15T03:15:34+00:00 | sec=34  | BUY    | Up         | price=0.5700001720001032 | size=2.32558    | usd=1.325581   | ext_id=raw:755d81db7f29d786de5e724358cfbec3cea4fd9e
2026-05-15T03:15:36+00:00 | sec=36  | BUY    | Up         | price=0.57       | size=3.0        | usd=1.71       | ext_id=raw:864d0cbe149dce774f4d1a7c488dc2b1623e19f7
2026-05-15T03:15:38+00:00 | sec=38  | BUY    | Up         | price=0.57       | size=10.42      | usd=5.9394     | ext_id=raw:a416b56a5befd6fd9899b04c870e086c4a3651d4
2026-05-15T03:15:39+00:00 | sec=39  | BUY    | Up         | price=0.5700001720001032 | size=2.32558    | usd=1.325581   | ext_id=raw:5e44b3cd1ecd17bb2fc62f58aaa35567c755482a
2026-05-15T03:15:39+00:00 | sec=39  | BUY    | Up         | price=0.5700002043565409 | size=2.348836   | usd=1.338837   | ext_id=raw:959178920db9d399681d1462c02053ae56eba3de
2026-05-15T03:15:46+00:00 | sec=46  | BUY    | Down       | price=0.6        | size=7.7615     | usd=4.6569     | ext_id=raw:04c86852db14281a42e61db83c9f5721d227ba78
2026-05-15T03:15:46+00:00 | sec=46  | BUY    | Down       | price=0.59       | size=25.5       | usd=15.045     | ext_id=raw:3ba5132f9fe5bb8809392c2425d5c1ca2491e7e9
2026-05-15T03:15:46+00:00 | sec=46  | BUY    | Down       | price=0.6        | size=2.52       | usd=1.512      | ext_id=raw:4b5fe51f190d37460ce2844398033e73f26c4c1a
2026-05-15T03:15:46+00:00 | sec=46  | BUY    | Up         | price=0.38       | size=1.14       | usd=0.4332     | ext_id=raw:9cf1bf49e3117b95a32a82a3f7e53c7bf0cffc6a
2026-05-15T03:15:46+00:00 | sec=46  | BUY    | Down       | price=0.59       | size=5.0        | usd=2.95       | ext_id=raw:b95835e233768389e0545218deab0272a6a71f2c
2026-05-15T03:15:46+00:00 | sec=46  | BUY    | Down       | price=0.6        | size=1.4565     | usd=0.8739     | ext_id=raw:db6fe7af73099f3986897291545db3fc2468376a
2026-05-15T03:15:46+00:00 | sec=46  | BUY    | Down       | price=0.59       | size=2.32       | usd=1.3688     | ext_id=raw:f1fec54f1e34dabe9ff8463d6d5bfd704e060303
2026-05-15T03:15:48+00:00 | sec=48  | BUY    | Up         | price=0.3800001350496092 | size=1.629031   | usd=0.619032   | ext_id=raw:12ad1a6eafa2ebb3bc1d1747241092223cd80739
2026-05-15T03:15:48+00:00 | sec=48  | BUY    | Up         | price=0.38       | size=20.0       | usd=7.6        | ext_id=raw:310085d64bcb82974eba642f99f7ad2d1dd0c0ed
2026-05-15T03:15:48+00:00 | sec=48  | BUY    | Down       | price=0.6        | size=1.14       | usd=0.684      | ext_id=raw:72001dae91dbc0d70efcf1138fae860e62615395
2026-05-15T03:15:48+00:00 | sec=48  | BUY    | Down       | price=0.6        | size=2.5        | usd=1.5        | ext_id=raw:a90fbfcc29020675a4290a10737b8f9fbbbe80d3
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=12.5       | usd=7.5        | ext_id=raw:37012f10a7186c832e0b662bb2d401477a045822
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=2.5        | usd=1.5        | ext_id=raw:4668be3c0f4506edbc1924f5c807f43264700415
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=2.5        | usd=1.5        | ext_id=raw:46a621e6b4d61c271b8eea07f6b401b6addab2ec
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=12.5       | usd=7.5        | ext_id=raw:ae8c7fd0985c28e12973a903496aa865b55b5f98
2026-05-15T03:15:52+00:00 | sec=52  | BUY    | Down       | price=0.6        | size=2.5        | usd=1.5        | ext_id=raw:ec04b28ea1bdd1d3a4e2635cbacd89fee19058c6
2026-05-15T03:15:53+00:00 | sec=53  | BUY    | Down       | price=0.6        | size=2.11       | usd=1.266      | ext_id=raw:c91809b587df0e2a99a7669d22680b93b3ffc248
2026-05-15T03:16:06+00:00 | sec=66  | BUY    | Down       | price=0.7        | size=0.21       | usd=0.147      | ext_id=raw:194ffcab887d883659e53654f563f6ac36afdeda
2026-05-15T03:16:06+00:00 | sec=66  | BUY    | Down       | price=0.7        | size=2.32       | usd=1.624      | ext_id=raw:60cfb7af80914c00aa0bfc1b9624928d4506709d
2026-05-15T03:16:06+00:00 | sec=66  | BUY    | Down       | price=0.7        | size=43.33      | usd=30.331     | ext_id=raw:61d327d4d2735f52c57213af799667a8049eb669
2026-05-15T03:16:06+00:00 | sec=66  | BUY    | Down       | price=0.7000001451613371 | size=4.133332   | usd=2.893333   | ext_id=raw:816e6da1bdcc6991ac41204500111029211655fd
2026-05-15T03:16:07+00:00 | sec=67  | BUY    | Up         | price=0.2900000206882569 | size=9.66732    | usd=2.803523   | ext_id=raw:c8e38b3bb991e7fe5300fe8be64e0fa298c8d3b5
2026-05-15T03:16:09+00:00 | sec=69  | BUY    | Up         | price=0.29       | size=40.33      | usd=11.6957    | ext_id=raw:0615d7639b47e56337dd0bc70c761a79fee24286
2026-05-15T03:16:16+00:00 | sec=76  | BUY    | Down       | price=0.77       | size=50.0       | usd=38.5       | ext_id=raw:e8763df167d164d77bfba162761d9d695ead2cd4
2026-05-15T03:16:20+00:00 | sec=80  | BUY    | Down       | price=0.82       | size=5.0        | usd=4.1        | ext_id=raw:44a5206f3c53e4247025cc083c275648b8395765
2026-05-15T03:16:20+00:00 | sec=80  | BUY    | Down       | price=0.82       | size=5.0        | usd=4.1        | ext_id=raw:dff019d6d51bc4e1258f4e6322b58a3282827ebe
2026-05-15T03:16:20+00:00 | sec=80  | BUY    | Down       | price=0.82       | size=5.0        | usd=4.1        | ext_id=raw:eb267e67fbbd6df1cd9eb4c182c0dba246403387
2026-05-15T03:16:21+00:00 | sec=81  | BUY    | Down       | price=0.8200001296000363 | size=5.555554   | usd=4.555555   | ext_id=raw:b867b3189d85cd84ef5e7bcf95427b4433e3ddfc
2026-05-15T03:16:21+00:00 | sec=81  | BUY    | Down       | price=0.82       | size=5.0        | usd=4.1        | ext_id=raw:c9b588a68a4ea701bfff6095459b999ce49df45b
2026-05-15T03:16:23+00:00 | sec=83  | BUY    | Down       | price=0.8300001139000376 | size=5.882351   | usd=4.882352   | ext_id=raw:83e0de88000eb73cbbb97bf6164f55be11700faf
2026-05-15T03:16:23+00:00 | sec=83  | BUY    | Down       | price=0.8300001139000376 | size=5.882351   | usd=4.882352   | ext_id=raw:e4fedbeb37464e4696f86da0df9576de8a3bf7a9
2026-05-15T03:16:23+00:00 | sec=83  | BUY    | Down       | price=0.83       | size=10.0       | usd=8.3        | ext_id=raw:ee11fbb1e8e2f6a3a78549da33cf497b9faa7143
2026-05-15T03:16:23+00:00 | sec=83  | BUY    | Down       | price=0.83       | size=5.0        | usd=4.15       | ext_id=raw:fb7bfbc242d8dd156509b16aea1dcf23125ac898
2026-05-15T03:16:25+00:00 | sec=85  | BUY    | Down       | price=0.8100001363228944 | size=5.86842    | usd=4.753421   | ext_id=raw:3df3b2504f5ece60987032a668e91017ec866622
2026-05-15T03:16:25+00:00 | sec=85  | BUY    | Down       | price=0.8100001216000438 | size=5.263156   | usd=4.263157   | ext_id=raw:637beb064a669e150b1756ab839469aa0d4825da
2026-05-15T03:16:27+00:00 | sec=87  | BUY    | Down       | price=0.8100001216000438 | size=5.263156   | usd=4.263157   | ext_id=raw:0fa2c6d0d738530662c16d251a56a8f9b8cf4bf3
2026-05-15T03:16:27+00:00 | sec=87  | BUY    | Down       | price=0.81       | size=20.6       | usd=16.686     | ext_id=raw:6dabbc68b816ce77758499ad631e981f1644d1a1
2026-05-15T03:16:27+00:00 | sec=87  | BUY    | Down       | price=0.8100001216000438 | size=5.263156   | usd=4.263157   | ext_id=raw:7209a36cb3b6965b2f9767ec1eae31ee7931338b
2026-05-15T03:16:27+00:00 | sec=87  | BUY    | Down       | price=0.81       | size=7.72       | usd=6.2532     | ext_id=raw:723bb7294e012c76ecb1e01ab39ce55f6b0796dd
2026-05-15T03:16:27+00:00 | sec=87  | BUY    | Down       | price=0.8        | size=50.0       | usd=40.0       | ext_id=raw:9c57a128e17e27e9d19f42a448ef729f85063bb7
2026-05-15T03:16:27+00:00 | sec=87  | BUY    | Down       | price=0.79       | size=50.0       | usd=39.5       | ext_id=raw:dec3494865b1072bbf013ddc06c3143d37282b16
2026-05-15T03:16:28+00:00 | sec=88  | BUY    | Up         | price=0.16       | size=50.0       | usd=8.0        | ext_id=raw:277605e5258d8e7c6db2a664f2a7136ea30ffbc9
2026-05-15T03:16:28+00:00 | sec=88  | BUY    | Up         | price=0.17       | size=50.0       | usd=8.5        | ext_id=raw:e27cd1720d2eb6a116fd19e08c43d6400530c071
2026-05-15T03:16:28+00:00 | sec=88  | BUY    | Up         | price=0.16       | size=50.0       | usd=8.0        | ext_id=raw:e5067b8ec2f7902a0116d80cd7aa1fec92f14501
2026-05-15T03:16:30+00:00 | sec=90  | BUY    | Up         | price=0.16       | size=50.0       | usd=8.0        | ext_id=raw:e7cc22fdf7018a2655b9fb3da046fbd9526b469c
2026-05-15T03:16:35+00:00 | sec=95  | BUY    | Down       | price=0.84       | size=37.8975    | usd=31.8339    | ext_id=raw:d43ee12da9ed35c6c62979e5c83fc1101aa9672c
2026-05-15T03:16:37+00:00 | sec=97  | BUY    | Down       | price=0.8700000210600008 | size=38.461537  | usd=33.461538  | ext_id=raw:255099cc28ffd56362c2bef3ebdb3cb9b4f4fd71
2026-05-15T03:16:37+00:00 | sec=97  | BUY    | Down       | price=0.87       | size=2.04       | usd=1.7748     | ext_id=raw:28b230d0ae334e80056ffb9a9c02a20ac866cb74
2026-05-15T03:16:37+00:00 | sec=97  | BUY    | Down       | price=0.84       | size=12.1       | usd=10.164     | ext_id=raw:8361434cb5c9c6f18838dcf155346073c90da67b
2026-05-15T03:16:37+00:00 | sec=97  | BUY    | Down       | price=0.87       | size=9.49       | usd=8.2563     | ext_id=raw:879040a33a1409a38506a1869a888b200b9ce1ac
2026-05-15T03:16:41+00:00 | sec=101 | BUY    | Up         | price=0.1        | size=50.0       | usd=5.0        | ext_id=raw:32098ae573cc8ab8bb410bf1019dd4ba1fd3b66d
2026-05-15T03:16:44+00:00 | sec=104 | BUY    | Up         | price=0.09       | size=50.0       | usd=4.5        | ext_id=raw:57ff092764117295baa5876958e90d5dd59d0f51
