WINDOW: btc-updown-5m-1778794800 | btc-updown-5m-1778794800
====================================================================================================
window_et: 5:40-5:45 PM ET
window_local: 00:40-00:45 Europe/Kyiv
window_start_iso: 2026-05-14T21:40:00+00:00
window_end_iso:   2026-05-14T21:45:00+00:00
first_ts: 2026-05-14T21:40:13+00:00
last_ts:  2026-05-14T21:45:29+00:00
first_sec_from_start: 13
last_sec_from_start:  329
events:   434
before_window_events: 0
after_window_events: 0
stats_grace_before_start_sec: 10
stats_grace_after_end_sec: 30
trades:   433
buy:      433
sell:     0
merge:    0
total_usd: 7028.725386
total_size: 10940.375803
spent_buy_usd: 3388.655575
returned_sell_usd: 0
returned_merge_usd: 0
estimated_result_usd: -3388.655575
first_merge_ts: N/A
total_merge_size: 0.0
stats_csv: stats.csv

PAIR STATS (BUY SIDE)
----------------------------------------------------------------------------------------------------
buy_up_shares: 3660.236181
buy_down_shares: 3640.069811
paired_shares: 3640.069811
unpaired_up_shares: 20.16637
unpaired_down_shares: 0.0
avg_up_buy_price: 0.305633
avg_down_buy_price: 0.623605
pair_cost_per_share: 0.929238

PNL ESTIMATES
----------------------------------------------------------------------------------------------------
paired_buy_cost_usd: 3382.492059
paired_redeem_value_usd: 3640.069811
theoretical_pair_pnl_usd: 257.577752
theoretical_pair_roi_pct: 7.615
merged_pairs_est_shares: 0.0
merged_pair_pnl_est_usd: 0.0
edge_per_pair_now: 0.070762
merge_coverage_pct: 0.0
realization_gap_usd: 3646.233327
window_quality: MID

CLOSED POSITIONS (THIS SLUG)
----------------------------------------------------------------------------------------------------
closed_count: 2
closed_win_count: 1
closed_loss_count: 1
closed_flat_count: 0
closed_total_bought_usd: 7300.305992
closed_total_pnl_usd: 251.802028
closed_total_settlement_usd: 7552.10802
closed_roi_pct: 3.4492
first_closed_ts: 2026-05-14T21:45:45+00:00
execution_delay_sec: 45

LATEST CLOSED (UP TO 20)
2026-05-14T21:45:45+00:00 | outcome=Down | size=0.0 | bought=3640.069811 | settlement=5010.366811 | pnl=1370.297
2026-05-14T21:45:45+00:00 | outcome=Up | size=0.0 | bought=3660.236181 | settlement=2541.741209 | pnl=-1118.494972


FIRST MINUTE TRADES (0-59s)
----------------------------------------------------------------------------------------------------
count: 61
2026-05-14T21:40:13+00:00 | sec=13  | BUY    | Down       | price=0.3700000819000303 | size=3.174602   | usd=1.174603  
2026-05-14T21:44:00+00:00 | sec=240 | BUY    | Up         | price=0.52       | size=10.16      | usd=5.2832    
2026-05-14T21:44:00+00:00 | sec=240 | BUY    | Up         | price=0.52       | size=4.0        | usd=2.08      
2026-05-14T21:44:00+00:00 | sec=240 | BUY    | Down       | price=0.47000000135572995 | size=44.256602  | usd=20.800603 
2026-05-14T21:44:00+00:00 | sec=240 | BUY    | Up         | price=0.5200000691200177 | size=5.208332   | usd=2.708333  
2026-05-14T21:44:02+00:00 | sec=242 | BUY    | Down       | price=0.4700000018928578 | size=5.283017   | usd=2.483018  
2026-05-14T21:44:02+00:00 | sec=242 | BUY    | Down       | price=0.4700001219000939 | size=1.886791   | usd=0.886792  
2026-05-14T21:44:02+00:00 | sec=242 | BUY    | Up         | price=0.5200000691200177 | size=5.208332   | usd=2.708333  
2026-05-14T21:44:02+00:00 | sec=242 | BUY    | Down       | price=0.47       | size=5.0        | usd=2.35      
2026-05-14T21:44:02+00:00 | sec=242 | BUY    | Down       | price=0.47       | size=26.95      | usd=12.6665   
2026-05-14T21:44:04+00:00 | sec=244 | BUY    | Up         | price=0.52       | size=19.05      | usd=9.906     
2026-05-14T21:44:04+00:00 | sec=244 | BUY    | Up         | price=0.52       | size=21.75      | usd=11.31     
2026-05-14T21:44:04+00:00 | sec=244 | BUY    | Up         | price=0.52       | size=2.38       | usd=1.2376    
2026-05-14T21:44:04+00:00 | sec=244 | BUY    | Up         | price=0.52       | size=21.75      | usd=11.31     
2026-05-14T21:44:04+00:00 | sec=244 | BUY    | Up         | price=0.5200000391836863 | size=5.104165   | usd=2.654166  
2026-05-14T21:44:04+00:00 | sec=244 | BUY    | Up         | price=0.5200000489396611 | size=4.086665   | usd=2.125066  
2026-05-14T21:44:05+00:00 | sec=245 | BUY    | Up         | price=0.52       | size=41.18      | usd=21.4136   
2026-05-14T21:44:05+00:00 | sec=245 | BUY    | Up         | price=0.5100000384313846 | size=5.20408    | usd=2.654081  
2026-05-14T21:44:05+00:00 | sec=245 | BUY    | Up         | price=0.51       | size=50.0       | usd=25.5      
2026-05-14T21:44:05+00:00 | sec=245 | BUY    | Up         | price=0.52       | size=8.82       | usd=4.5864    
2026-05-14T21:44:07+00:00 | sec=247 | BUY    | Up         | price=0.5        | size=12.5       | usd=6.25      
2026-05-14T21:44:09+00:00 | sec=249 | BUY    | Up         | price=0.5        | size=37.5       | usd=18.75     
2026-05-14T21:44:16+00:00 | sec=256 | BUY    | Up         | price=0.26       | size=50.0       | usd=13.0      
2026-05-14T21:44:16+00:00 | sec=256 | BUY    | Up         | price=0.25       | size=11.35      | usd=2.8375    
2026-05-14T21:44:16+00:00 | sec=256 | BUY    | Up         | price=0.33       | size=5.0        | usd=1.65      
2026-05-14T21:44:16+00:00 | sec=256 | BUY    | Up         | price=0.32       | size=50.0       | usd=16.0      
2026-05-14T21:44:16+00:00 | sec=256 | BUY    | Up         | price=0.25       | size=0.03       | usd=0.0075    
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.26       | size=7.0        | usd=1.82      
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.26       | size=24.0       | usd=6.24      
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.26       | size=9.0        | usd=2.34      
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.26       | size=3.39       | usd=0.8814    
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.25       | size=1.39       | usd=0.3475    
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.25       | size=5.0        | usd=1.25      
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.25       | size=27.27      | usd=6.8175    
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.27       | size=50.0       | usd=13.5      
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.25       | size=4.96       | usd=1.24      
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.26       | size=46.61      | usd=12.1186   
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.24       | size=11.58      | usd=2.7792    
2026-05-14T21:44:18+00:00 | sec=258 | BUY    | Up         | price=0.26       | size=5.0        | usd=1.3       
2026-05-14T21:44:19+00:00 | sec=259 | BUY    | Up         | price=0.12       | size=20.0       | usd=2.4       
2026-05-14T21:44:19+00:00 | sec=259 | BUY    | Up         | price=0.17       | size=50.0       | usd=8.5       
2026-05-14T21:44:19+00:00 | sec=259 | BUY    | Up         | price=0.12       | size=20.0       | usd=2.4       
2026-05-14T21:44:19+00:00 | sec=259 | BUY    | Up         | price=0.2300000099312131 | size=15.103895  | usd=3.473896  
2026-05-14T21:44:19+00:00 | sec=259 | BUY    | Up         | price=0.15       | size=14.21      | usd=2.1315    
2026-05-14T21:44:19+00:00 | sec=259 | BUY    | Up         | price=0.12       | size=10.0       | usd=1.2       
2026-05-14T21:44:19+00:00 | sec=259 | BUY    | Up         | price=0.15       | size=15.79      | usd=2.3685    
2026-05-14T21:44:19+00:00 | sec=259 | BUY    | Up         | price=0.15       | size=20.0       | usd=3.0       
2026-05-14T21:44:21+00:00 | sec=261 | BUY    | Up         | price=0.08       | size=39.19      | usd=3.1352    
2026-05-14T21:44:21+00:00 | sec=261 | BUY    | Up         | price=0.08000001840000884 | size=2.173912   | usd=0.173913  
2026-05-14T21:44:21+00:00 | sec=261 | BUY    | Up         | price=0.08       | size=8.63       | usd=0.6904    
2026-05-14T21:44:23+00:00 | sec=263 | BUY    | Up         | price=0.02       | size=17.38      | usd=0.3476    
2026-05-14T21:44:23+00:00 | sec=263 | BUY    | Up         | price=0.02       | size=21.73      | usd=0.4346    
2026-05-14T21:44:23+00:00 | sec=263 | BUY    | Up         | price=0.02       | size=10.1       | usd=0.202     
2026-05-14T21:44:28+00:00 | sec=268 | BUY    | Up         | price=0.06       | size=50.0       | usd=3.0       
2026-05-14T21:44:47+00:00 | sec=287 | BUY    | Up         | price=0.01       | size=50.0       | usd=0.5       
