WINDOW: btc-updown-5m-1778818200 | btc-updown-5m-1778818200
====================================================================================================
window_et: 12:10-12:15 AM ET
window_local: 07:10-07:15 Europe/Kyiv
window_start_iso: 2026-05-15T04:10:00+00:00
window_end_iso:   2026-05-15T04:15:00+00:00
first_ts: 2026-05-15T04:10:10+00:00
last_ts:  2026-05-15T04:14:19+00:00
first_sec_from_start: 10
last_sec_from_start:  259
events:   364
before_window_events: 0
after_window_events: 1
stats_grace_before_start_sec: 10
stats_grace_after_end_sec: 30
trades:   364
buy:      364
sell:     0
merge:    0
total_usd: 3695.081405
total_size: 6492.653923
spent_buy_usd: 3695.081405
returned_sell_usd: 0
returned_merge_usd: 0
estimated_result_usd: -3695.081405
first_merge_ts: N/A
total_merge_size: 0.0
stats_csv: stats.csv

PAIR STATS (BUY SIDE)
----------------------------------------------------------------------------------------------------
buy_up_shares: 3250.547646
buy_down_shares: 3242.106277
paired_shares: 3242.106277
unpaired_up_shares: 8.441369
unpaired_down_shares: 0.0
avg_up_buy_price: 0.426585
avg_down_buy_price: 0.712021
pair_cost_per_share: 1.138606

PNL ESTIMATES
----------------------------------------------------------------------------------------------------
paired_buy_cost_usd: 3691.480443
paired_redeem_value_usd: 3242.106277
theoretical_pair_pnl_usd: -449.374166
theoretical_pair_roi_pct: -12.1733
merged_pairs_est_shares: 0.0
merged_pair_pnl_est_usd: 0.0
edge_per_pair_now: -0.138606
merge_coverage_pct: 0.0
realization_gap_usd: 3245.707239
window_quality: WEAK

CLOSED POSITIONS (THIS SLUG)
----------------------------------------------------------------------------------------------------
closed_count: 2
closed_win_count: 1
closed_loss_count: 1
closed_flat_count: 0
closed_total_bought_usd: 6492.653923
closed_total_pnl_usd: -452.687399
closed_total_settlement_usd: 6039.966524
closed_roi_pct: -6.9723
first_closed_ts: 2026-05-15T04:16:22+00:00
execution_delay_sec: 82

LATEST CLOSED (UP TO 20)
2026-05-15T04:16:22+00:00 | outcome=Down | size=0.0 | bought=3242.106277 | settlement=4175.900969 | pnl=933.794692
2026-05-15T04:16:22+00:00 | outcome=Up | size=0.0 | bought=3250.547646 | settlement=1864.065555 | pnl=-1386.482091


FIRST MINUTE TRADES (0-59s)
----------------------------------------------------------------------------------------------------
count: 63
2026-05-15T04:10:10+00:00 | sec=10  | BUY    | Up         | price=0.590000071077752 | size=4.22073    | usd=2.490231  
2026-05-15T04:14:19+00:00 | sec=259 | BUY    | Down       | price=0.95       | size=4.75       | usd=4.5125    
2026-05-15T04:14:19+00:00 | sec=259 | BUY    | Down       | price=0.95       | size=5.25       | usd=4.9875    

ALL EVENTS (FULL, NO TRUNCATION)
----------------------------------------------------------------------------------------------------
2026-05-15T04:10:10+00:00 | sec=10  | BUY    | Up         | price=0.590000071077752 | size=4.22073    | usd=2.490231   | ext_id=raw:feeb2fa13c2b9897086e92dd34bd06d46f98601f
2026-05-15T04:10:12+00:00 | sec=12  | BUY    | Up         | price=0.5900001763001005 | size=2.439023   | usd=1.439024   | ext_id=raw:068fb882dfb5c0ca75148dcca7e444688f137910
2026-05-15T04:10:12+00:00 | sec=12  | BUY    | Up         | price=0.59       | size=6.0        | usd=3.54       | ext_id=raw:63ecd3211a247ad93527d9550712f9e82994a3dd
2026-05-15T04:10:12+00:00 | sec=12  | BUY    | Up         | price=0.6        | size=6.0        | usd=3.6        | ext_id=raw:d3fe1ad603606c7cd3ae32ea37ec31a3d22d0fd6
2026-05-15T04:10:15+00:00 | sec=15  | BUY    | Up         | price=0.6700000433925135 | size=9.21818    | usd=6.176181   | ext_id=raw:987a5c83341714f0fcfe1bd0e93ee8a47b80ed26
2026-05-15T04:10:22+00:00 | sec=22  | BUY    | Down       | price=0.23000000308000024 | size=32.46753   | usd=7.467532   | ext_id=raw:3646ab70be27462fd55260e047a4f9634fb3e5ee
2026-05-15T04:10:22+00:00 | sec=22  | BUY    | Down       | price=0.23       | size=1.2987     | usd=0.298701   | ext_id=raw:499750feef6a703f0c58a396b8e9bb6a7148608f
2026-05-15T04:10:22+00:00 | sec=22  | BUY    | Down       | price=0.23       | size=0.1        | usd=0.023      | ext_id=raw:6dcbb2e377876070c438a28554e95488ff0854d2
2026-05-15T04:10:22+00:00 | sec=22  | BUY    | Down       | price=0.23       | size=1.2987     | usd=0.298701   | ext_id=raw:995929efb955ab26b0f761cfd29490101cb196ff
2026-05-15T04:10:24+00:00 | sec=24  | BUY    | Down       | price=0.23       | size=14.83      | usd=3.4109     | ext_id=raw:163dfbd05e40b4ebd4aaf3d4f6079b1c0aa69307
2026-05-15T04:10:26+00:00 | sec=26  | BUY    | Up         | price=0.700000180000072 | size=3.333332   | usd=2.333333   | ext_id=raw:444b72525e1e17a122e82a4b4360e54a6f6def6e
2026-05-15T04:10:26+00:00 | sec=26  | BUY    | Up         | price=0.7        | size=10.36      | usd=7.252      | ext_id=raw:7200739bc705eac616d90e2ff54fa542c6d972f8
2026-05-15T04:10:26+00:00 | sec=26  | BUY    | Up         | price=0.7        | size=20.0       | usd=14.0       | ext_id=raw:ac33858577b645b3d3605b93b1ca344246a745df
2026-05-15T04:10:26+00:00 | sec=26  | BUY    | Up         | price=0.71       | size=50.0       | usd=35.5       | ext_id=raw:d5999a0ee8abc89e15bf2d2b2b7520616e638839
2026-05-15T04:10:28+00:00 | sec=28  | BUY    | Down       | price=0.24000005931712642 | size=2.697366   | usd=0.647368   | ext_id=raw:9ec06bf6d93a0b033c61848bab851e8b5d65cfbd
2026-05-15T04:10:28+00:00 | sec=28  | BUY    | Up         | price=0.7        | size=16.3       | usd=11.41      | ext_id=raw:eeeda5db1960607cb55829316386e88cae41a681
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Down       | price=0.24       | size=7.5        | usd=1.8        | ext_id=raw:1a7e1fadf9ebbcce00a678b23dffedf93192afac
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Down       | price=0.2400000405333582 | size=3.947366   | usd=0.947368   | ext_id=raw:290cc6b89b439fb28d40eb5628f9dc72db384470
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Down       | price=0.24000009120017146 | size=1.315787   | usd=0.315789   | ext_id=raw:336d0a90865d3b80e3b4bc5d361389745e056666
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Down       | price=0.24000002368832327 | size=5.065787   | usd=1.215789   | ext_id=raw:5c3fbc2017b7ea3b41d67353670fd4a35bea8af7
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Down       | price=0.24000003040001094 | size=6.578945   | usd=1.578947   | ext_id=raw:61e5239548ebd03a6fe5a67cc4a38dc26b0d753f
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Up         | price=0.7200003466064342 | size=1.73107    | usd=1.246371   | ext_id=raw:8094da9773b5071a69162b23ca575793d014ceec
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Down       | price=0.24000001216000344 | size=13.157891  | usd=3.157894   | ext_id=raw:a219366280d6cc86c6411ea10d8d78daf8aa13ea
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Up         | price=0.720000049266868 | size=12.17857   | usd=8.768571   | ext_id=raw:a46895e968cb0b5e6fc11c73e61344148b63f647
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Up         | price=0.720000156800069 | size=3.571427   | usd=2.571428   | ext_id=raw:c5f6a2715449a8d2515676fbb6ed01b23c42d5ee
2026-05-15T04:10:29+00:00 | sec=29  | BUY    | Down       | price=0.24000009120017146 | size=1.315787   | usd=0.315789   | ext_id=raw:f77f1a242f7d8ea237aad9d7ad7d82d21b7ab0bf
2026-05-15T04:10:31+00:00 | sec=31  | BUY    | Up         | price=0.72       | size=32.5       | usd=23.4       | ext_id=raw:646746c55962f99f6415c2b9c05bdf1ec6ca1ea9
2026-05-15T04:10:36+00:00 | sec=36  | BUY    | Down       | price=0.2600000325600181 | size=6.756753   | usd=1.756756   | ext_id=raw:191aa62dc0d7e2d3fe0c407e5328be6ce3399bc5
2026-05-15T04:10:36+00:00 | sec=36  | BUY    | Down       | price=0.26000003371875274 | size=4.745134   | usd=1.233735   | ext_id=raw:5516c9ab84b2f6a5c98f28ea59f31100dace37b7
2026-05-15T04:10:36+00:00 | sec=36  | BUY    | Down       | price=0.2600000246666761 | size=6.486484   | usd=1.686486   | ext_id=raw:5ec7be4f69aeedfd16f800571133789db5dd36e2
2026-05-15T04:10:36+00:00 | sec=36  | BUY    | Down       | price=0.26       | size=1.35135    | usd=0.351351   | ext_id=raw:9fa3d835a0d4833d6a72fe47eadd7cea105bc0d8
2026-05-15T04:10:36+00:00 | sec=36  | BUY    | Down       | price=0.26000001206522705 | size=4.972969   | usd=1.292972   | ext_id=raw:b686d77f9a74bc4466467ba2d5e858bab491679f
2026-05-15T04:10:38+00:00 | sec=38  | BUY    | Down       | price=0.22       | size=14.03      | usd=3.0866     | ext_id=raw:0cb0b08fdbc28f047d74862f9ff9f02bab8fc630
2026-05-15T04:10:38+00:00 | sec=38  | BUY    | Up         | price=0.76       | size=7.5        | usd=5.7        | ext_id=raw:1dd6b2b267d6485c57a78856713116d72f935587
2026-05-15T04:10:38+00:00 | sec=38  | BUY    | Down       | price=0.22       | size=20.0       | usd=4.4        | ext_id=raw:2111278bb6fdb4e5b830b6a80ab1ebbe2bd27869
2026-05-15T04:10:38+00:00 | sec=38  | BUY    | Down       | price=0.26       | size=1.35135    | usd=0.351351   | ext_id=raw:35c0285cf9dc59526175e2e87a69bfe4051614df
2026-05-15T04:10:38+00:00 | sec=38  | BUY    | Down       | price=0.26       | size=18.3       | usd=4.758      | ext_id=raw:50e81296e0a028abe1c2e4d243632d878d499b6f
2026-05-15T04:10:38+00:00 | sec=38  | BUY    | Up         | price=0.76       | size=8.59       | usd=6.5284     | ext_id=raw:895ad68863be4f679f7c4fa550cbb4a166c3c956
2026-05-15T04:10:38+00:00 | sec=38  | BUY    | Down       | price=0.26       | size=6.0        | usd=1.56       | ext_id=raw:c75e9022887e23d66e516a4177a7328b11a42f32
2026-05-15T04:10:40+00:00 | sec=40  | BUY    | Up         | price=0.76       | size=10.0       | usd=7.6        | ext_id=raw:15e852fe12864bf24fd8b3b36175425bf2b8d24d
2026-05-15T04:10:40+00:00 | sec=40  | BUY    | Up         | price=0.76       | size=22.56      | usd=17.1456    | ext_id=raw:3157b6393d0e171d1cf55193069071c8b77bc24c
2026-05-15T04:10:40+00:00 | sec=40  | BUY    | Up         | price=0.76       | size=1.35       | usd=1.026      | ext_id=raw:88961d369a553a778d0c78ea50e053440abe3037
2026-05-15T04:10:49+00:00 | sec=49  | BUY    | Up         | price=0.7000000622837457 | size=9.633332   | usd=6.743333   | ext_id=raw:0507a531dd5b5ee1e9e7ed8468bf7804a1bb2ddb
2026-05-15T04:10:49+00:00 | sec=49  | BUY    | Up         | price=0.6900001040268805 | size=4.80645    | usd=3.316451   | ext_id=raw:5a1be3ba65ddad5cfdc8e9e7b6272761e5a125e9
2026-05-15T04:10:49+00:00 | sec=49  | BUY    | Up         | price=0.71       | size=11.0       | usd=7.81       | ext_id=raw:7627970b302717a56aa58bdb4dd6b6fe976dea9c
2026-05-15T04:10:49+00:00 | sec=49  | BUY    | Up         | price=0.7        | size=6.36       | usd=4.452      | ext_id=raw:ba9640c48aed185503cd91002f322fbbd7f60839
2026-05-15T04:10:49+00:00 | sec=49  | BUY    | Up         | price=0.7        | size=14.0       | usd=9.8        | ext_id=raw:cf8ddacaeefb8832b060d33f6ce34cb0971ba758
2026-05-15T04:10:49+00:00 | sec=49  | BUY    | Up         | price=0.7        | size=20.0       | usd=14.0       | ext_id=raw:f03331a2e7a87b63b7f7ef46039c8b3a2400b478
2026-05-15T04:10:49+00:00 | sec=49  | BUY    | Up         | price=0.71       | size=39.0       | usd=27.69      | ext_id=raw:f174c5a878a2ebe09201c9578902733035eaf9f8
2026-05-15T04:10:50+00:00 | sec=50  | BUY    | Up         | price=0.7        | size=24.074     | usd=16.8518    | ext_id=raw:7f339c73f28881572b853eb5a7aa64d1d0b83ff0
2026-05-15T04:10:52+00:00 | sec=52  | BUY    | Up         | price=0.7        | size=10.3       | usd=7.21       | ext_id=raw:15f167becc4bf4d754d0234ba0407819adfc970c
2026-05-15T04:10:52+00:00 | sec=52  | BUY    | Up         | price=0.71       | size=50.0       | usd=35.5       | ext_id=raw:4e7cd53f56d52d737771430512c4aa7f532d9b3d
2026-05-15T04:10:52+00:00 | sec=52  | BUY    | Up         | price=0.7000000967742248 | size=5.166665   | usd=3.616666   | ext_id=raw:c9bf68068a79a9e80d274c4a345ba262570872e9
2026-05-15T04:10:56+00:00 | sec=56  | BUY    | Up         | price=0.7100002573380948 | size=2.020688   | usd=1.434689   | ext_id=raw:627ff165cd0fd9a7c467855148c5169811e5081c
2026-05-15T04:10:56+00:00 | sec=56  | BUY    | Up         | price=0.7100000493617069 | size=12.965516  | usd=9.205517   | ext_id=raw:c2768bf9e64c82f358e585fd87ce1f3bdd30266f
2026-05-15T04:10:56+00:00 | sec=56  | BUY    | Up         | price=0.7100000538851433 | size=10.206895  | usd=7.246896   | ext_id=raw:ea4c4d42ff9a519cda0e931b0d443a7fa2b8f427
2026-05-15T04:10:56+00:00 | sec=56  | BUY    | Up         | price=0.7        | size=10.45      | usd=7.315      | ext_id=raw:f707a6dfb3f1cccb412517de5837780244477242
2026-05-15T04:10:57+00:00 | sec=57  | BUY    | Up         | price=0.7200000175842591 | size=27.297141  | usd=19.653942  | ext_id=raw:3d2257e43aaba29e43c4404171e84f002cae1d10
2026-05-15T04:10:57+00:00 | sec=57  | BUY    | Up         | price=0.72       | size=3.75       | usd=2.7        | ext_id=raw:5bcca559d2c3bc711a1bcaa8d1994e1086308f57
2026-05-15T04:10:57+00:00 | sec=57  | BUY    | Up         | price=0.720000156800069 | size=3.571427   | usd=2.571428   | ext_id=raw:76635767564bf81e6a9112ac92936fe3ea2d4828
2026-05-15T04:10:57+00:00 | sec=57  | BUY    | Up         | price=0.720000156800069 | size=3.571427   | usd=2.571428   | ext_id=raw:d150947870385b1b964d08b7edbc77798654ec51
2026-05-15T04:10:59+00:00 | sec=59  | BUY    | Up         | price=0.7200001164800447 | size=4.464284   | usd=3.214285   | ext_id=raw:6f8613204a90fa92ad5138546d392072826a4af9
2026-05-15T04:10:59+00:00 | sec=59  | BUY    | Up         | price=0.72       | size=7.32       | usd=5.2704     | ext_id=raw:de6123d3a8f011c652a3a9d5ab71f7ed0fbe5112
2026-05-15T04:11:01+00:00 | sec=61  | BUY    | Up         | price=0.72       | size=13.4       | usd=9.648      | ext_id=raw:05a40508b03a03985ad5a4834e103a7e5b0e76d5
2026-05-15T04:11:01+00:00 | sec=61  | BUY    | Up         | price=0.72       | size=50.0       | usd=36.0       | ext_id=raw:514ab83465c35835db927d3376e9526a41d3a114
2026-05-15T04:11:01+00:00 | sec=61  | BUY    | Up         | price=0.72       | size=3.75       | usd=2.7        | ext_id=raw:5e5fa91502ef62c8b871f71c501c7ca0771a1c62
2026-05-15T04:11:01+00:00 | sec=61  | BUY    | Up         | price=0.72       | size=50.0       | usd=36.0       | ext_id=raw:61fc99719022d5bb8dfd23bfe2c78a3f76138718
2026-05-15T04:11:01+00:00 | sec=61  | BUY    | Up         | price=0.720000156800069 | size=3.571427   | usd=2.571428   | ext_id=raw:c16ca769615c4fee2f5f273071ee6001ab121d2b
2026-05-15T04:11:01+00:00 | sec=61  | BUY    | Up         | price=0.7200000174883873 | size=36.595713  | usd=26.348914  | ext_id=raw:d64799e7efe275287a5ce5ad1ae86344efc10e37
2026-05-15T04:11:01+00:00 | sec=61  | BUY    | Up         | price=0.72       | size=50.0       | usd=36.0       | ext_id=raw:fe5ecb9927bff29f8f49b4511d1f3cabedb7fc86
2026-05-15T04:11:03+00:00 | sec=63  | BUY    | Up         | price=0.7300001260000611 | size=3.888887   | usd=2.838888   | ext_id=raw:0136dc4a247c59a0a072084217c3ac4bdd01c66d
2026-05-15T04:11:03+00:00 | sec=63  | BUY    | Up         | price=0.7300000295491885 | size=17.597776  | usd=12.846377  | ext_id=raw:3886853062a7cefdbdeed060eb2095c28978dee2
2026-05-15T04:11:03+00:00 | sec=63  | BUY    | Up         | price=0.7300001088372498 | size=4.777776   | usd=3.487777   | ext_id=raw:eceba6c329df0646526227b87b501e2e3d1af8b3
2026-05-15T04:11:04+00:00 | sec=64  | BUY    | Up         | price=0.710000109992183 | size=5.273102   | usd=3.743903   | ext_id=raw:339d5748a1aa6c4779d588e8b941a8a4fbf47b02
2026-05-15T04:11:04+00:00 | sec=64  | BUY    | Up         | price=0.71       | size=19.51      | usd=13.8521    | ext_id=raw:82d99f03af8c2a6290fc7960121b0a51100d5458
2026-05-15T04:11:04+00:00 | sec=64  | BUY    | Up         | price=0.7300001260000611 | size=3.888887   | usd=2.838888   | ext_id=raw:d798518a69e60c647a6f9e636c52f8102105017a
2026-05-15T04:11:10+00:00 | sec=70  | BUY    | Up         | price=0.65       | size=2.21       | usd=1.4365     | ext_id=raw:63a8933a820667b79ef5a1c436dfde7d5dcd7de0
