WINDOW: btc-updown-5m-1778802300 | btc-updown-5m-1778802300
====================================================================================================
window_et: 7:45-7:50 PM ET
window_local: 02:45-02:50 Europe/Kyiv
window_start_iso: 2026-05-14T23:45:00+00:00
window_end_iso:   2026-05-14T23:50:00+00:00
first_ts: 2026-05-14T23:45:10+00:00
last_ts:  2026-05-14T23:48:24+00:00
first_sec_from_start: 10
last_sec_from_start:  204
events:   176
before_window_events: 0
after_window_events: 1
stats_grace_before_start_sec: 10
stats_grace_after_end_sec: 30
trades:   176
buy:      176
sell:     0
merge:    0
total_usd: 1779.282661
total_size: 3637.40668
spent_buy_usd: 1779.282661
returned_sell_usd: 0
returned_merge_usd: 0
estimated_result_usd: -1779.282661
first_merge_ts: N/A
total_merge_size: 0.0
stats_csv: stats.csv

PAIR STATS (BUY SIDE)
----------------------------------------------------------------------------------------------------
buy_up_shares: 1872.267877
buy_down_shares: 1765.138803
paired_shares: 1765.138803
unpaired_up_shares: 107.129074
unpaired_down_shares: 0.0
avg_up_buy_price: 0.180642
avg_down_buy_price: 0.816407
pair_cost_per_share: 0.997049

PNL ESTIMATES
----------------------------------------------------------------------------------------------------
paired_buy_cost_usd: 1759.930643
paired_redeem_value_usd: 1765.138803
theoretical_pair_pnl_usd: 5.20816
theoretical_pair_roi_pct: 0.2959
merged_pairs_est_shares: 0.0
merged_pair_pnl_est_usd: 0.0
edge_per_pair_now: 0.002951
merge_coverage_pct: 0.0
realization_gap_usd: 1784.490821
window_quality: MID

CLOSED POSITIONS (THIS SLUG)
----------------------------------------------------------------------------------------------------
closed_count: 2
closed_win_count: 1
closed_loss_count: 1
closed_flat_count: 0
closed_total_bought_usd: 3637.40668
closed_total_pnl_usd: -14.071353
closed_total_settlement_usd: 3623.335327
closed_roi_pct: -0.3869
first_closed_ts: 2026-05-14T23:51:00+00:00
execution_delay_sec: 60

LATEST CLOSED (UP TO 20)
2026-05-14T23:51:00+00:00 | outcome=Up | size=0.0 | bought=1872.267877 | settlement=1534.108215 | pnl=-338.159662
2026-05-14T23:51:00+00:00 | outcome=Down | size=0.0 | bought=1765.138803 | settlement=2089.227112 | pnl=324.088309


FIRST MINUTE TRADES (0-59s)
----------------------------------------------------------------------------------------------------
count: 73
2026-05-14T23:45:10+00:00 | sec=10  | BUY    | Up         | price=0.4        | size=1.25       | usd=0.5       
2026-05-14T23:45:31+00:00 | sec=31  | BUY    | Up         | price=0.5        | size=29.13      | usd=14.565    
2026-05-14T23:45:31+00:00 | sec=31  | BUY    | Up         | price=0.49       | size=50.0       | usd=24.5      
2026-05-14T23:45:32+00:00 | sec=32  | BUY    | Up         | price=0.51       | size=2.69       | usd=1.3719    
2026-05-14T23:45:32+00:00 | sec=32  | BUY    | Up         | price=0.5100000090908309 | size=47.300407  | usd=24.123208 
2026-05-14T23:45:39+00:00 | sec=39  | BUY    | Up         | price=0.490000026690716 | size=3.371959   | usd=1.65226   
2026-05-14T23:45:41+00:00 | sec=41  | BUY    | Down       | price=0.49       | size=5.0        | usd=2.45      
2026-05-14T23:45:41+00:00 | sec=41  | BUY    | Down       | price=0.49000002287303634 | size=8.74392    | usd=4.284521  
2026-05-14T23:45:41+00:00 | sec=41  | BUY    | Down       | price=0.49       | size=36.25      | usd=17.7625   
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.49000021722233084 | size=2.117646   | usd=1.037647  
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.490000170000085 | size=2.35294    | usd=1.152941  
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.49000005196227847 | size=5.196077   | usd=2.546078  
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.4900000204000033 | size=9.80392    | usd=4.803921  
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.4900000017000006 | size=5.882351   | usd=2.882352  
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.49       | size=6.63       | usd=3.2487    
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.38       | size=12.06      | usd=4.5828    
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.39       | size=14.34      | usd=5.5926    
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.36       | size=19.24      | usd=6.9264    
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.36       | size=5.0        | usd=1.8       
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.36       | size=10.0       | usd=3.6       
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.37       | size=50.0       | usd=18.5      
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.3800000023155931 | size=17.274192  | usd=6.564193  
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.36       | size=3.5625     | usd=1.2825    
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.39       | size=8.0        | usd=3.12      
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.38       | size=20.66      | usd=7.8508    
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.3500001274512053 | size=1.569228   | usd=0.54923   
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35       | size=8.8        | usd=3.08      
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35000001857143337 | size=10.769228  | usd=3.76923   
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35000000650000057 | size=15.384614  | usd=5.384615  
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.3500000325000114 | size=7.692305   | usd=2.692307  
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.36       | size=12.19      | usd=4.3884    
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35       | size=4.23       | usd=1.4805    
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35       | size=1.53846    | usd=0.538461  
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.23       | size=5.0        | usd=1.15      
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.24       | size=3.14       | usd=0.7536    
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.25       | size=50.0       | usd=12.5      
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.23       | size=13.75      | usd=3.1625    
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.24       | size=43.63      | usd=10.4712   
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.26       | size=50.0       | usd=13.0      
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.24000004968340802 | size=3.220391   | usd=0.772894  
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=4.08       | usd=0.9384    
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=5.0        | usd=1.15      
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23000004855858466 | size=4.324673   | usd=0.994675  
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=5.0        | usd=1.15      
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.2300000910001547 | size=1.428569   | usd=0.328571  
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=5.0        | usd=1.15      
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=6.41       | usd=1.4743    
2026-05-14T23:45:57+00:00 | sec=57  | BUY    | Up         | price=0.22       | size=50.0       | usd=11.0      
2026-05-14T23:45:59+00:00 | sec=59  | BUY    | Up         | price=0.21       | size=50.0       | usd=10.5      

LAST MINUTE TRADES (240-299s)
----------------------------------------------------------------------------------------------------
count: 0
No trades in last minute

ALL EVENTS (FULL, NO TRUNCATION)
----------------------------------------------------------------------------------------------------
2026-05-14T23:45:10+00:00 | sec=10  | BUY    | Up         | price=0.4        | size=1.25       | usd=0.5        | ext_id=raw:2ce8770178c7c38249fdbcaff05b47c3d56a4c47
2026-05-14T23:45:11+00:00 | sec=11  | BUY    | Up         | price=0.3900000043001011 | size=16.278687  | usd=6.348688   | ext_id=raw:1f6e333e08b31182975203788d793dcef55d5b91
2026-05-14T23:45:11+00:00 | sec=11  | BUY    | Up         | price=0.4        | size=48.75      | usd=19.5       | ext_id=raw:5414d931e7c5e3a366eafaccc9fa4f5aa284e04b
2026-05-14T23:45:13+00:00 | sec=13  | BUY    | Up         | price=0.3900001226456078 | size=3.098358   | usd=1.20836    | ext_id=raw:181605950877f72159bbcdf2a8b4e88fd2608da4
2026-05-14T23:45:13+00:00 | sec=13  | BUY    | Up         | price=0.39       | size=5.0        | usd=1.95       | ext_id=raw:3a6b1feed72df8bf255ffbcdf1038933a3f2568c
2026-05-14T23:45:15+00:00 | sec=15  | BUY    | Up         | price=0.39000002135000994 | size=3.278687   | usd=1.278688   | ext_id=raw:a1410e7037eeeed9a4b3de06a97edb7d29126fef
2026-05-14T23:45:15+00:00 | sec=15  | BUY    | Down       | price=0.53       | size=50.0       | usd=26.5       | ext_id=raw:adb49fd7b36987bb9f6fd87f95b3dcb299b12427
2026-05-14T23:45:20+00:00 | sec=20  | BUY    | Down       | price=0.5        | size=7.69       | usd=3.845      | ext_id=raw:8e1a033b53b2dca252b822f66f5b651f47106cb9
2026-05-14T23:45:20+00:00 | sec=20  | BUY    | Down       | price=0.5        | size=20.0       | usd=10.0       | ext_id=raw:c1f03d8e6646796f6efe09bf9c519ee74e8f03ad
2026-05-14T23:45:22+00:00 | sec=22  | BUY    | Down       | price=0.5        | size=4.0        | usd=2.0        | ext_id=raw:c7554826a9d424c8dd7386933e5cb43f45ad9088
2026-05-14T23:45:24+00:00 | sec=24  | BUY    | Down       | price=0.4800000103940473 | size=42.331922  | usd=20.319323  | ext_id=raw:0e02f0ce5881b742051be6e13fa751a69bb4d4dc
2026-05-14T23:45:24+00:00 | sec=24  | BUY    | Down       | price=0.5        | size=10.0       | usd=5.0        | ext_id=raw:2469a238055bb18699d77c826a9baee5a60f3f22
2026-05-14T23:45:24+00:00 | sec=24  | BUY    | Down       | price=0.49       | size=50.0       | usd=24.5       | ext_id=raw:3304ac96d609201a34eae9f927cf0182b50f1c3c
2026-05-14T23:45:24+00:00 | sec=24  | BUY    | Down       | price=0.48       | size=1.923075   | usd=0.923076   | ext_id=raw:3c3a99e51a99f7dc7918f3453e59fe810a1513ed
2026-05-14T23:45:24+00:00 | sec=24  | BUY    | Down       | price=0.5        | size=8.31       | usd=4.155      | ext_id=raw:a2fee396331f95c8b4750198d8a73febb26f7333
2026-05-14T23:45:25+00:00 | sec=25  | BUY    | Down       | price=0.47       | size=50.0       | usd=23.5       | ext_id=raw:1e099fb92d1c5b2fc615286b708db7feafd348ca
2026-05-14T23:45:25+00:00 | sec=25  | BUY    | Down       | price=0.48       | size=5.73       | usd=2.7504     | ext_id=raw:5e6c6cadcb42bd619cf266e9c1238507cd84b666
2026-05-14T23:45:27+00:00 | sec=27  | BUY    | Down       | price=0.4900000180851122 | size=5.52941    | usd=2.709411   | ext_id=raw:261301572ef0b1d544b63cb8438dec9edcd43c0d
2026-05-14T23:45:27+00:00 | sec=27  | BUY    | Down       | price=0.46       | size=50.0       | usd=23.0       | ext_id=raw:4c4a1c79f69c6d9b8e5be988b3d16e7a06248217
2026-05-14T23:45:27+00:00 | sec=27  | BUY    | Down       | price=0.49       | size=44.47      | usd=21.7903    | ext_id=raw:dc24f9d8a717b7ff0423e767eb876ae8b139cb0d
2026-05-14T23:45:27+00:00 | sec=27  | BUY    | Down       | price=0.45       | size=50.0       | usd=22.5       | ext_id=raw:e13643248a0f99f229c81587aa941c1df0079181
2026-05-14T23:45:29+00:00 | sec=29  | BUY    | Down       | price=0.48000068760618503 | size=0.349037   | usd=0.167538   | ext_id=raw:0f65d8259568c110f7ca372303b2d39ca7d740d3
2026-05-14T23:45:29+00:00 | sec=29  | BUY    | Up         | price=0.5        | size=20.0       | usd=10.0       | ext_id=raw:189017ebf32aa63a088daf5f02ce00d49e7aa8f1
2026-05-14T23:45:29+00:00 | sec=29  | BUY    | Down       | price=0.4800000166400028 | size=9.615383   | usd=4.615384   | ext_id=raw:619fd7c168fa9606b4ba7582950455e355d8085d
2026-05-14T23:45:29+00:00 | sec=29  | BUY    | Up         | price=0.5        | size=0.87       | usd=0.435      | ext_id=raw:85f5dd75d996174687a45452a9804adf0475b446
2026-05-14T23:45:31+00:00 | sec=31  | BUY    | Up         | price=0.5        | size=29.13      | usd=14.565     | ext_id=raw:56de9f5916ee897a33b6d9ec3e744bb33ed2ab8c
2026-05-14T23:45:31+00:00 | sec=31  | BUY    | Up         | price=0.49       | size=50.0       | usd=24.5       | ext_id=raw:a566c68fd21aca4b4aac3bbb1bde0924913dbcde
2026-05-14T23:45:32+00:00 | sec=32  | BUY    | Up         | price=0.51       | size=2.69       | usd=1.3719     | ext_id=raw:3cf56bc4b3680f365c07c47981f79eb0eb2ba51d
2026-05-14T23:45:32+00:00 | sec=32  | BUY    | Up         | price=0.5100000090908309 | size=47.300407  | usd=24.123208  | ext_id=raw:eeb05c2cbce71c462ffc5374d05a1dd1f750e4d0
2026-05-14T23:45:39+00:00 | sec=39  | BUY    | Up         | price=0.490000026690716 | size=3.371959   | usd=1.65226    | ext_id=raw:eb761dba93aa1200e2376183cb0b9f7a16c778dc
2026-05-14T23:45:41+00:00 | sec=41  | BUY    | Down       | price=0.49       | size=5.0        | usd=2.45       | ext_id=raw:204d5f5a07575b2f93e25b78ec0dfdde0eae0044
2026-05-14T23:45:41+00:00 | sec=41  | BUY    | Down       | price=0.49000002287303634 | size=8.74392    | usd=4.284521   | ext_id=raw:9686313c9fae417d37015008104d18000fbcd1e8
2026-05-14T23:45:41+00:00 | sec=41  | BUY    | Down       | price=0.49       | size=36.25      | usd=17.7625    | ext_id=raw:fb1a126c4ad50fc6a0550a2cd6cf3fa4905bf201
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.49000021722233084 | size=2.117646   | usd=1.037647   | ext_id=raw:0143ebc0e43fd0b92f9aa1b64ac6ef458ef32f95
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.490000170000085 | size=2.35294    | usd=1.152941   | ext_id=raw:509ca605df317eb5333973f9bad31a5b80b65de3
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.49000005196227847 | size=5.196077   | usd=2.546078   | ext_id=raw:63537a2e93b67feea343fa194a0c9aa61d5a23c1
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.4900000204000033 | size=9.80392    | usd=4.803921   | ext_id=raw:97ec374439ae8c87cd63ed460bc5b5f83b2d5593
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.4900000017000006 | size=5.882351   | usd=2.882352   | ext_id=raw:a69f86dca792b83ded9a614a53fc5a4127170420
2026-05-14T23:45:43+00:00 | sec=43  | BUY    | Up         | price=0.49       | size=6.63       | usd=3.2487     | ext_id=raw:f0d36affbcdd994630fb10c043a060c9043b4c16
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.38       | size=12.06      | usd=4.5828     | ext_id=raw:4edbb871779eafb44c22f7fe18e00713be1b84f1
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.39       | size=14.34      | usd=5.5926     | ext_id=raw:5bc14390834b57b3913d732d91440a37f947eae1
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.36       | size=19.24      | usd=6.9264     | ext_id=raw:6f454220dbe609436dbf8de0e436f83852135f29
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.36       | size=5.0        | usd=1.8        | ext_id=raw:7fcf4fe66de5d3f164c45784010d530c13421154
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.36       | size=10.0       | usd=3.6        | ext_id=raw:930fc1bec9cf6bdebd5f5936173affb7b3102f36
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.37       | size=50.0       | usd=18.5       | ext_id=raw:a30329188d0f0a5fcf639d90f2cfa077466fbaa8
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.3800000023155931 | size=17.274192  | usd=6.564193   | ext_id=raw:a9759fda36cfdd86f13e39cd48f6d2d55c70d336
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.36       | size=3.5625     | usd=1.2825     | ext_id=raw:b0887169b38065b25336137c0dead020e861790a
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.39       | size=8.0        | usd=3.12       | ext_id=raw:c8b1624fa1a3ba19b90761517b5970d204a722de
2026-05-14T23:45:50+00:00 | sec=50  | BUY    | Up         | price=0.38       | size=20.66      | usd=7.8508     | ext_id=raw:d1ed8cac89f18f5583b21c47740c6dfc7d7da30c
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.3500001274512053 | size=1.569228   | usd=0.54923    | ext_id=raw:23c08662a22620e0396bcea4fd702ab772576348
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35       | size=8.8        | usd=3.08       | ext_id=raw:67891a9997fe33630287082841418492bbbb0d51
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35000001857143337 | size=10.769228  | usd=3.76923    | ext_id=raw:95542a603f78881ea830c7b0e41b9d7fe8b8c83e
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35000000650000057 | size=15.384614  | usd=5.384615   | ext_id=raw:a770e1db86294dd49b7b7b3210fda1f94e0d1715
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.3500000325000114 | size=7.692305   | usd=2.692307   | ext_id=raw:b3cb6073b82e6e726ae34d4570174256e5c02cf9
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.36       | size=12.19      | usd=4.3884     | ext_id=raw:d2b2ddfd30457aa4c1e14641deb155600cb399a3
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35       | size=4.23       | usd=1.4805     | ext_id=raw:f3df9b7cd7223455238700f92a30dbc777936684
2026-05-14T23:45:52+00:00 | sec=52  | BUY    | Up         | price=0.35       | size=1.53846    | usd=0.538461   | ext_id=raw:fccb3572bcf41b76b81155b129ff0bb9d235e8fa
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.23       | size=5.0        | usd=1.15       | ext_id=raw:204ce818b6c62733be0c7f6127c5ab088241f324
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.24       | size=3.14       | usd=0.7536     | ext_id=raw:6a2b8f27604193e32078efcbc924085dbcbfdab1
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.25       | size=50.0       | usd=12.5       | ext_id=raw:6c5b1779f2a9173ee3696677f77375e642a64931
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.23       | size=13.75      | usd=3.1625     | ext_id=raw:a24941d6fdf1d53e8267a878ff7e5433d9345956
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.24       | size=43.63      | usd=10.4712    | ext_id=raw:d6197769a51dd134bf416a221e37ceea152e52f9
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.26       | size=50.0       | usd=13.0       | ext_id=raw:d905c245e79cc1b5cceca3e6559504043705398c
2026-05-14T23:45:53+00:00 | sec=53  | BUY    | Up         | price=0.24000004968340802 | size=3.220391   | usd=0.772894   | ext_id=raw:f59b6fa875b1efa1d3c9a503d0311ab20c4bb8b8
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=4.08       | usd=0.9384     | ext_id=raw:155cee0d91eb006e26965eb005cedce361dab240
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=5.0        | usd=1.15       | ext_id=raw:3a646a2f52326aed2370f6b9385005a46c265cc4
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23000004855858466 | size=4.324673   | usd=0.994675   | ext_id=raw:43598bd977612c4e8e0844e0e509563f9b9c6db7
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=5.0        | usd=1.15       | ext_id=raw:bc074ea8a2c0c7b4091e597a7fb9d133d619c329
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.2300000910001547 | size=1.428569   | usd=0.328571   | ext_id=raw:d1e0e51147c00be03190ceaae1ff9bc8307d7c0f
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=5.0        | usd=1.15       | ext_id=raw:e8f3005b24357ae014304f4441b9967dfdf45f56
2026-05-14T23:45:55+00:00 | sec=55  | BUY    | Up         | price=0.23       | size=6.41       | usd=1.4743     | ext_id=raw:f1dffa39a81c03f53e27fb21e76bfce971fe0987
2026-05-14T23:45:57+00:00 | sec=57  | BUY    | Up         | price=0.22       | size=50.0       | usd=11.0       | ext_id=raw:3c4c28ad71dfa0f1ef13ebf6e45e468150e235a0
2026-05-14T23:45:59+00:00 | sec=59  | BUY    | Up         | price=0.21       | size=50.0       | usd=10.5       | ext_id=raw:40b7e9b6c897ca12b1a2f8cedcd6992ebbf9d8fa
2026-05-14T23:46:02+00:00 | sec=62  | BUY    | Up         | price=0.21       | size=36.0       | usd=7.56       | ext_id=raw:403017b6ed35018bd4aefafdc720ed1042d21ac5
2026-05-14T23:46:02+00:00 | sec=62  | BUY    | Up         | price=0.21       | size=12.0       | usd=2.52       | ext_id=raw:5d44c3f446f0b2493199118aa8aa831602e34b82
2026-05-14T23:46:02+00:00 | sec=62  | BUY    | Up         | price=0.21       | size=2.0        | usd=0.42       | ext_id=raw:f7e423b0a27c4abf33a55f451fd6ae168db9a4d0
2026-05-14T23:46:04+00:00 | sec=64  | BUY    | Up         | price=0.2        | size=6.175      | usd=1.235      | ext_id=raw:3fb9d0ff03d3a3f5a8ac784614320317484e9e3d
2026-05-14T23:46:04+00:00 | sec=64  | BUY    | Up         | price=0.21000000568053498 | size=24.645566  | usd=5.175569   | ext_id=raw:5a0657430dc0a4b7c6517db97330d1c6a9072499
2026-05-14T23:46:04+00:00 | sec=64  | BUY    | Up         | price=0.2        | size=2.591875   | usd=0.518375   | ext_id=raw:9b092c2108e22f00f905ae52f8e019f95d3210bb
